"state","cell","ft_group","prov_code","ageclass","saw_vol_frac","pulp_vol_frac","saw_bio_frac","pulp_bio_frac","res_bio_frac","sw_frac"
"ME","Aspen/birch|5.3.1","Aspen/birch","5.3.1","young<40",0.229,0.771,0.0359,0.1448,0.8193,0.3686
"ME","Elm/ash/cottonwood|5.3.1","Elm/ash/cottonwood","5.3.1","young<40",0.2734,0.7266,0.0706,0.2004,0.729,0.3732
"ME","Exotic softwoods|5.3.1","Exotic softwoods","5.3.1","young<40",0.0434,0.9566,0.0154,0.3443,0.6403,0.4752
"ME","Maple/beech/birch|5.3.1","Maple/beech/birch","5.3.1","young<40",0.3443,0.6557,0.0826,0.1871,0.7303,0.2344
"ME","Oak/hickory|5.3.1","Oak/hickory","5.3.1","young<40",0.0868,0.9132,0.0125,0.2064,0.7811,0.1021
"ME","Oak/pine|5.3.1","Oak/pine","5.3.1","young<40",0.588,0.412,0.2619,0.209,0.5292,0.5308
"ME","Spruce/fir|5.3.1","Spruce/fir","5.3.1","young<40",0.3147,0.6853,0.0498,0.1252,0.825,0.8534
"ME","White/red/jack pine|5.3.1","White/red/jack pine","5.3.1","young<40",0.4663,0.5337,0.1478,0.2611,0.5911,0.7827
"ME","Woodland hardwoods|5.3.1","Woodland hardwoods","5.3.1","young<40",0.2419,0.7581,0.0513,0.1649,0.7838,0.435
"ME","Aspen/birch|8.1.7","Aspen/birch","8.1.7","young<40",0.1449,0.8551,0.0219,0.1326,0.8455,0.2338
"ME","Elm/ash/cottonwood|8.1.7","Elm/ash/cottonwood","8.1.7","young<40",0.5124,0.4876,0.1707,0.2004,0.6289,0.5385
"ME","Maple/beech/birch|8.1.7","Maple/beech/birch","8.1.7","young<40",0.5779,0.4221,0.1928,0.2175,0.5896,0.2015
"ME","Oak/hickory|8.1.7","Oak/hickory","8.1.7","young<40",0.3984,0.6016,0.1352,0.3641,0.5007,0.0456
"ME","Oak/pine|8.1.7","Oak/pine","8.1.7","young<40",0.8704,0.1296,0.4239,0.0648,0.5113,0.9559
"ME","White/red/jack pine|8.1.7","White/red/jack pine","8.1.7","young<40",0.5883,0.4117,0.2292,0.2564,0.5144,0.6732
"ME","Aspen/birch|8.1.8","Aspen/birch","8.1.8","young<40",0.2327,0.7673,0.0379,0.1455,0.8166,0.2794
"ME","Elm/ash/cottonwood|8.1.8","Elm/ash/cottonwood","8.1.8","young<40",0.189,0.811,0.0369,0.2258,0.7373,0.2766
"ME","Exotic softwoods|8.1.8","Exotic softwoods","8.1.8","young<40",0.1816,0.8184,0.059,0.2603,0.6806,0.8487
"ME","Maple/beech/birch|8.1.8","Maple/beech/birch","8.1.8","young<40",0.2968,0.7032,0.059,0.1684,0.7726,0.238
"ME","Oak/hickory|8.1.8","Oak/hickory","8.1.8","young<40",0.1881,0.8119,0.0538,0.255,0.6913,0.0839
"ME","Oak/pine|8.1.8","Oak/pine","8.1.8","young<40",0.4091,0.5909,0.1001,0.1852,0.7147,0.453
"ME","Spruce/fir|8.1.8","Spruce/fir","8.1.8","young<40",0.3213,0.6787,0.0575,0.1413,0.8012,0.8212
"ME","White/red/jack pine|8.1.8","White/red/jack pine","8.1.8","young<40",0.3883,0.6117,0.1062,0.1929,0.7009,0.7561
"ME","Woodland hardwoods|8.1.8","Woodland hardwoods","8.1.8","young<40",0.394,0.606,0.1275,0.2119,0.6606,0.5386
"ME","Aspen/birch|5.3.1","Aspen/birch","5.3.1","mature40-80",0.3338,0.6662,0.1187,0.2812,0.6002,0.346
"ME","Elm/ash/cottonwood|5.3.1","Elm/ash/cottonwood","5.3.1","mature40-80",0.4417,0.5583,0.1448,0.2735,0.5818,0.3205
"ME","Loblolly/shortleaf pine|5.3.1","Loblolly/shortleaf pine","5.3.1","mature40-80",0.5031,0.4969,0.2439,0.2438,0.5123,0.8347
"ME","Maple/beech/birch|5.3.1","Maple/beech/birch","5.3.1","mature40-80",0.4297,0.5703,0.1795,0.279,0.5415,0.2283
"ME","Oak/hickory|5.3.1","Oak/hickory","5.3.1","mature40-80",0.5123,0.4877,0.2305,0.2699,0.4997,0.2241
"ME","Oak/pine|5.3.1","Oak/pine","5.3.1","mature40-80",0.6435,0.3565,0.2942,0.2125,0.4933,0.4529
"ME","Spruce/fir|5.3.1","Spruce/fir","5.3.1","mature40-80",0.4228,0.5772,0.1337,0.2349,0.6315,0.8231
"ME","White/red/jack pine|5.3.1","White/red/jack pine","5.3.1","mature40-80",0.7466,0.2534,0.3462,0.199,0.4548,0.7366
"ME","Woodland hardwoods|5.3.1","Woodland hardwoods","5.3.1","mature40-80",0.4526,0.5474,0.218,0.3148,0.4672,0.4928
"ME","Aspen/birch|8.1.7","Aspen/birch","8.1.7","mature40-80",0.2901,0.7099,0.1125,0.3076,0.5799,0.3401
"ME","Elm/ash/cottonwood|8.1.7","Elm/ash/cottonwood","8.1.7","mature40-80",0.303,0.697,0.1323,0.3311,0.5366,0.187
"ME","Maple/beech/birch|8.1.7","Maple/beech/birch","8.1.7","mature40-80",0.4425,0.5575,0.2059,0.2991,0.495,0.2356
"ME","Oak/hickory|8.1.7","Oak/hickory","8.1.7","mature40-80",0.4384,0.5616,0.205,0.2747,0.5203,0.1172
"ME","Oak/pine|8.1.7","Oak/pine","8.1.7","mature40-80",0.5934,0.4066,0.2848,0.2364,0.4788,0.4306
"ME","Spruce/fir|8.1.7","Spruce/fir","8.1.7","mature40-80",0.4881,0.5119,0.21,0.2712,0.5189,0.7393
"ME","White/red/jack pine|8.1.7","White/red/jack pine","8.1.7","mature40-80",0.6766,0.3234,0.313,0.2453,0.4417,0.7555
"ME","Aspen/birch|8.1.8","Aspen/birch","8.1.8","mature40-80",0.3133,0.6867,0.1017,0.277,0.6214,0.3208
"ME","Elm/ash/cottonwood|8.1.8","Elm/ash/cottonwood","8.1.8","mature40-80",0.3042,0.6958,0.1052,0.2567,0.6381,0.245
"ME","Exotic softwoods|8.1.8","Exotic softwoods","8.1.8","mature40-80",0.3552,0.6448,0.1713,0.3127,0.516,1
"ME","Loblolly/shortleaf pine|8.1.8","Loblolly/shortleaf pine","8.1.8","mature40-80",0.7336,0.2664,0,0.6798,0.3202,0.9887
"ME","Maple/beech/birch|8.1.8","Maple/beech/birch","8.1.8","mature40-80",0.3704,0.6296,0.1317,0.269,0.5994,0.2576
"ME","Oak/hickory|8.1.8","Oak/hickory","8.1.8","mature40-80",0.401,0.599,0.1643,0.2831,0.5526,0.1508
"ME","Oak/pine|8.1.8","Oak/pine","8.1.8","mature40-80",0.5522,0.4478,0.2427,0.2476,0.5096,0.4352
"ME","Spruce/fir|8.1.8","Spruce/fir","8.1.8","mature40-80",0.4271,0.5729,0.1349,0.2286,0.6365,0.7657
"ME","White/red/jack pine|8.1.8","White/red/jack pine","8.1.8","mature40-80",0.6154,0.3846,0.2719,0.237,0.491,0.7422
"ME","Woodland hardwoods|8.1.8","Woodland hardwoods","8.1.8","mature40-80",0.3068,0.6932,0.0668,0.1746,0.7587,0.3443
"ME","Aspen/birch|5.3.1","Aspen/birch","5.3.1","old80+",0.4557,0.5443,0.1968,0.2963,0.507,0.4146
"ME","Elm/ash/cottonwood|5.3.1","Elm/ash/cottonwood","5.3.1","old80+",0.5467,0.4533,0.2469,0.2142,0.539,0.2247
"ME","Maple/beech/birch|5.3.1","Maple/beech/birch","5.3.1","old80+",0.5434,0.4566,0.2545,0.2724,0.4731,0.2075
"ME","Oak/hickory|5.3.1","Oak/hickory","5.3.1","old80+",0.392,0.608,0.1959,0.3239,0.4802,0.3777
"ME","Oak/pine|5.3.1","Oak/pine","5.3.1","old80+",0.6879,0.3121,0.3282,0.177,0.4948,0.4948
"ME","Spruce/fir|5.3.1","Spruce/fir","5.3.1","old80+",0.6002,0.3998,0.2459,0.2119,0.5422,0.8298
"ME","White/red/jack pine|5.3.1","White/red/jack pine","5.3.1","old80+",0.7675,0.2325,0.4,0.1865,0.4134,0.7328
"ME","Woodland hardwoods|5.3.1","Woodland hardwoods","5.3.1","old80+",0,1,0,0.0222,0.9778,0.0115
"ME","Aspen/birch|8.1.7","Aspen/birch","8.1.7","old80+",0.3554,0.6446,0,0.5853,0.4147,0.2191
"ME","Elm/ash/cottonwood|8.1.7","Elm/ash/cottonwood","8.1.7","old80+",0.4004,0.5996,0.1722,0.2714,0.5565,0.2105
"ME","Maple/beech/birch|8.1.7","Maple/beech/birch","8.1.7","old80+",0.5094,0.4906,0.238,0.3227,0.4393,0.3384
"ME","Oak/hickory|8.1.7","Oak/hickory","8.1.7","old80+",0.5585,0.4415,0.3173,0.2378,0.4449,0.1008
"ME","Oak/pine|8.1.7","Oak/pine","8.1.7","old80+",0.6647,0.3353,0.3806,0.2134,0.4059,0.3887
"ME","White/red/jack pine|8.1.7","White/red/jack pine","8.1.7","old80+",0.6295,0.3705,0.2365,0.2846,0.4789,0.6242
"ME","Aspen/birch|8.1.8","Aspen/birch","8.1.8","old80+",0.4514,0.5486,0.1786,0.2666,0.5549,0.3302
"ME","Elm/ash/cottonwood|8.1.8","Elm/ash/cottonwood","8.1.8","old80+",0.3041,0.6959,0.0962,0.3095,0.5942,0.326
"ME","Maple/beech/birch|8.1.8","Maple/beech/birch","8.1.8","old80+",0.499,0.501,0.2067,0.2767,0.5165,0.2673
"ME","Oak/hickory|8.1.8","Oak/hickory","8.1.8","old80+",0.6232,0.3768,0.3092,0.1941,0.4968,0.1679
"ME","Oak/pine|8.1.8","Oak/pine","8.1.8","old80+",0.6201,0.3799,0.293,0.232,0.475,0.5145
"ME","Spruce/fir|8.1.8","Spruce/fir","8.1.8","old80+",0.5169,0.4831,0.1858,0.2362,0.578,0.801
"ME","White/red/jack pine|8.1.8","White/red/jack pine","8.1.8","old80+",0.7044,0.2956,0.3429,0.1907,0.4664,0.774
"ME","Woodland hardwoods|8.1.8","Woodland hardwoods","8.1.8","old80+",0.1441,0.8559,0.0257,0.1933,0.781,0.3753
"MN","Aspen/birch|0.0.0","Aspen/birch","0.0.0","young<40",0.1784,0.8216,0.0201,0.3487,0.6312,0.1152
"MN","Elm/ash/cottonwood|0.0.0","Elm/ash/cottonwood","0.0.0","young<40",0.2629,0.7371,0.0687,0.2109,0.7203,0.0237
"MN","Spruce/fir|0.0.0","Spruce/fir","0.0.0","young<40",0.5824,0.4176,0.1781,0.1594,0.6625,0.7507
"MN","Aspen/birch|5.2.1","Aspen/birch","5.2.1","young<40",0.2113,0.7887,0.0383,0.2605,0.7012,0.1065
"MN","Elm/ash/cottonwood|5.2.1","Elm/ash/cottonwood","5.2.1","young<40",0.2442,0.7558,0.0421,0.3089,0.649,0.1212
"MN","Exotic softwoods|5.2.1","Exotic softwoods","5.2.1","young<40",0.386,0.614,0.138,0.2761,0.5859,0.6585
"MN","Maple/beech/birch|5.2.1","Maple/beech/birch","5.2.1","young<40",0.2703,0.7297,0.0578,0.3081,0.6342,0.0815
"MN","Oak/hickory|5.2.1","Oak/hickory","5.2.1","young<40",0.3606,0.6394,0.1117,0.2971,0.5912,0.0571
"MN","Oak/pine|5.2.1","Oak/pine","5.2.1","young<40",0.5076,0.4924,0.1839,0.2027,0.6134,0.4547
"MN","Spruce/fir|5.2.1","Spruce/fir","5.2.1","young<40",0.2602,0.7398,0.0406,0.2438,0.7156,0.7944
"MN","White/red/jack pine|5.2.1","White/red/jack pine","5.2.1","young<40",0.3289,0.6711,0.0995,0.3378,0.5627,0.7958
"MN","Woodland hardwoods|5.2.1","Woodland hardwoods","5.2.1","young<40",0.3538,0.6462,0.0855,0.1696,0.7448,0.2205
"MN","Aspen/birch|5.2.2","Aspen/birch","5.2.2","young<40",0.189,0.811,0.0286,0.2373,0.7341,0.0987
"MN","Elm/ash/cottonwood|5.2.2","Elm/ash/cottonwood","5.2.2","young<40",0.2952,0.7048,0.0433,0.2503,0.7065,0.167
"MN","Maple/beech/birch|5.2.2","Maple/beech/birch","5.2.2","young<40",0.3504,0.6496,0.0421,0.4214,0.5365,0.0741
"MN","Oak/hickory|5.2.2","Oak/hickory","5.2.2","young<40",0.3657,0.6343,0.1195,0.194,0.6865,0.1723
"MN","Oak/pine|5.2.2","Oak/pine","5.2.2","young<40",0.4917,0.5083,0.1412,0.153,0.7058,0.5078
"MN","Spruce/fir|5.2.2","Spruce/fir","5.2.2","young<40",0.205,0.795,0.0227,0.2076,0.7697,0.854
"MN","White/red/jack pine|5.2.2","White/red/jack pine","5.2.2","young<40",0.3363,0.6637,0.115,0.3109,0.574,0.8653
"MN","Woodland hardwoods|5.2.2","Woodland hardwoods","5.2.2","young<40",0.5361,0.4639,0.1593,0.1501,0.6906,0.5784
"MN","Aspen/birch|8.1.4","Aspen/birch","8.1.4","young<40",0.1891,0.8109,0.0394,0.3224,0.6382,0.0532
"MN","Elm/ash/cottonwood|8.1.4","Elm/ash/cottonwood","8.1.4","young<40",0.3219,0.6781,0.0856,0.3255,0.5889,0.0319
"MN","Exotic softwoods|8.1.4","Exotic softwoods","8.1.4","young<40",0.3268,0.6732,0.0697,0.3564,0.5738,0.9628
"MN","Maple/beech/birch|8.1.4","Maple/beech/birch","8.1.4","young<40",0.261,0.739,0.0241,0.3789,0.597,0.0317
"MN","Oak/hickory|8.1.4","Oak/hickory","8.1.4","young<40",0.3643,0.6357,0.1201,0.3065,0.5735,0.0276
"MN","Oak/pine|8.1.4","Oak/pine","8.1.4","young<40",0.3393,0.6607,0.1144,0.2695,0.6161,0.321
"MN","Other eastern softwoods|8.1.4","Other eastern softwoods","8.1.4","young<40",0.179,0.821,0.0953,0.4554,0.4492,0.2868
"MN","Spruce/fir|8.1.4","Spruce/fir","8.1.4","young<40",0.1645,0.8355,0.032,0.3143,0.6537,0.7512
"MN","White/red/jack pine|8.1.4","White/red/jack pine","8.1.4","young<40",0.2548,0.7452,0.0753,0.3699,0.5549,0.8657
"MN","Woodland hardwoods|8.1.4","Woodland hardwoods","8.1.4","young<40",0.0725,0.9275,0.0264,0.3578,0.6158,0.0483
"MN","Aspen/birch|8.1.5","Aspen/birch","8.1.5","young<40",0.2536,0.7464,0.0184,0.4524,0.5292,0.0333
"MN","Elm/ash/cottonwood|8.1.5","Elm/ash/cottonwood","8.1.5","young<40",0.2723,0.7277,0.0519,0.3552,0.5928,0.0184
"MN","Exotic softwoods|8.1.5","Exotic softwoods","8.1.5","young<40",0.5641,0.4359,0.3068,0.2715,0.4217,0.7927
"MN","Maple/beech/birch|8.1.5","Maple/beech/birch","8.1.5","young<40",0.2646,0.7354,0.0383,0.417,0.5447,0.0019
"MN","Oak/hickory|8.1.5","Oak/hickory","8.1.5","young<40",0.2736,0.7264,0.0569,0.414,0.5291,0.0168
"MN","Oak/pine|8.1.5","Oak/pine","8.1.5","young<40",0.2619,0.7381,0.0869,0.3362,0.5769,0.4271
"MN","Other eastern softwoods|8.1.5","Other eastern softwoods","8.1.5","young<40",0.3281,0.6719,0.1349,0.2824,0.5826,0.3776
"MN","Spruce/fir|8.1.5","Spruce/fir","8.1.5","young<40",0.1829,0.8171,0.0542,0.228,0.7178,0.7392
"MN","White/red/jack pine|8.1.5","White/red/jack pine","8.1.5","young<40",0.3999,0.6001,0.1917,0.3668,0.4415,0.6711
"MN","Woodland hardwoods|8.1.5","Woodland hardwoods","8.1.5","young<40",0.5723,0.4277,0.0917,0.1119,0.7964,0.1111
"MN","Elm/ash/cottonwood|9.2.1","Elm/ash/cottonwood","9.2.1","young<40",0.3109,0.6891,0.1265,0.4173,0.4561,0
"MN","Maple/beech/birch|9.2.1","Maple/beech/birch","9.2.1","young<40",0.7077,0.2923,0,0.6399,0.3601,0
"MN","Oak/hickory|9.2.1","Oak/hickory","9.2.1","young<40",0.5852,0.4148,0.2673,0.2513,0.4814,0
"MN","Aspen/birch|9.2.2","Aspen/birch","9.2.2","young<40",0.0833,0.9167,0.0097,0.268,0.7223,0.0093
"MN","Elm/ash/cottonwood|9.2.2","Elm/ash/cottonwood","9.2.2","young<40",0.2172,0.7828,0.0055,0.3611,0.6334,0.0028
"MN","Maple/beech/birch|9.2.2","Maple/beech/birch","9.2.2","young<40",0.2244,0.7756,0,0.4657,0.5343,0
"MN","Oak/hickory|9.2.2","Oak/hickory","9.2.2","young<40",0.1876,0.8124,0.0499,0.3045,0.6456,0
"MN","Spruce/fir|9.2.2","Spruce/fir","9.2.2","young<40",0,1,0,0.3515,0.6485,0.9929
"MN","Woodland hardwoods|9.2.2","Woodland hardwoods","9.2.2","young<40",0.0125,0.9875,0.0038,0.2542,0.742,0.0418
"MN","Aspen/birch|9.2.3","Aspen/birch","9.2.3","young<40",0.2319,0.7681,0.0621,0.358,0.5799,0
"MN","Elm/ash/cottonwood|9.2.3","Elm/ash/cottonwood","9.2.3","young<40",0.2132,0.7868,0.0601,0.3199,0.62,0.0042
"MN","Maple/beech/birch|9.2.3","Maple/beech/birch","9.2.3","young<40",0.2717,0.7283,0.046,0.4313,0.5227,0.0106
"MN","Oak/hickory|9.2.3","Oak/hickory","9.2.3","young<40",0.3714,0.6286,0.1423,0.3155,0.5422,0.0019
"MN","Oak/pine|9.2.3","Oak/pine","9.2.3","young<40",0.2828,0.7172,0.0879,0.2695,0.6426,0.2954
"MN","Other eastern softwoods|9.2.3","Other eastern softwoods","9.2.3","young<40",0,1,0,0.1957,0.8043,0.3206
"MN","Spruce/fir|9.2.3","Spruce/fir","9.2.3","young<40",0.2778,0.7222,0.1212,0.3183,0.5606,0.9287
"MN","White/red/jack pine|9.2.3","White/red/jack pine","9.2.3","young<40",0.0692,0.9308,0,0.5452,0.4548,0.6634
"MN","Woodland hardwoods|9.2.3","Woodland hardwoods","9.2.3","young<40",0.035,0.965,0.0104,0.3252,0.6644,0.006
"MN","Aspen/birch|0.0.0","Aspen/birch","0.0.0","mature40-80",0.2856,0.7144,0.0735,0.4033,0.5232,0.1355
"MN","Maple/beech/birch|0.0.0","Maple/beech/birch","0.0.0","mature40-80",0.4338,0.5662,0.1875,0.2608,0.5517,0.0053
"MN","Spruce/fir|0.0.0","Spruce/fir","0.0.0","mature40-80",0.3057,0.6943,0.0558,0.3763,0.5679,0.5963
"MN","White/red/jack pine|0.0.0","White/red/jack pine","0.0.0","mature40-80",0.7097,0.2903,0.1735,0.2635,0.563,0.5978
"MN","Woodland hardwoods|0.0.0","Woodland hardwoods","0.0.0","mature40-80",0.0898,0.9102,0.0251,0.2179,0.757,0.1392
"MN","Aspen/birch|5.2.1","Aspen/birch","5.2.1","mature40-80",0.3347,0.6653,0.0871,0.4055,0.5074,0.1316
"MN","Elm/ash/cottonwood|5.2.1","Elm/ash/cottonwood","5.2.1","mature40-80",0.286,0.714,0.0765,0.3799,0.5437,0.1069
"MN","Maple/beech/birch|5.2.1","Maple/beech/birch","5.2.1","mature40-80",0.3481,0.6519,0.1029,0.3964,0.5007,0.0614
"MN","Oak/hickory|5.2.1","Oak/hickory","5.2.1","mature40-80",0.3873,0.6127,0.1385,0.3692,0.4923,0.0208
"MN","Oak/pine|5.2.1","Oak/pine","5.2.1","mature40-80",0.6098,0.3902,0.3005,0.2269,0.4726,0.4291
"MN","Spruce/fir|5.2.1","Spruce/fir","5.2.1","mature40-80",0.3012,0.6988,0.0641,0.3224,0.6135,0.8154
"MN","White/red/jack pine|5.2.1","White/red/jack pine","5.2.1","mature40-80",0.6191,0.3809,0.2327,0.3593,0.4079,0.7887
"MN","Woodland hardwoods|5.2.1","Woodland hardwoods","5.2.1","mature40-80",0.4234,0.5766,0.1751,0.2503,0.5746,0.388
"MN","Aspen/birch|5.2.2","Aspen/birch","5.2.2","mature40-80",0.3029,0.6971,0.0751,0.4021,0.5227,0.1496
"MN","Elm/ash/cottonwood|5.2.2","Elm/ash/cottonwood","5.2.2","mature40-80",0.2618,0.7382,0.063,0.3427,0.5943,0.1507
"MN","Maple/beech/birch|5.2.2","Maple/beech/birch","5.2.2","mature40-80",0.3699,0.6301,0.0518,0.4291,0.5192,0.0737
"MN","Oak/hickory|5.2.2","Oak/hickory","5.2.2","mature40-80",0.5468,0.4532,0.175,0.3352,0.4899,0.1112
"MN","Oak/pine|5.2.2","Oak/pine","5.2.2","mature40-80",0.6623,0.3377,0.3606,0.1891,0.4503,0.4597
"MN","Spruce/fir|5.2.2","Spruce/fir","5.2.2","mature40-80",0.2145,0.7855,0.0385,0.2678,0.6937,0.8937
"MN","White/red/jack pine|5.2.2","White/red/jack pine","5.2.2","mature40-80",0.5446,0.4554,0.1929,0.4146,0.3925,0.8466
"MN","Woodland hardwoods|5.2.2","Woodland hardwoods","5.2.2","mature40-80",0.3427,0.6573,0.1628,0.2986,0.5386,0.5249
"MN","Aspen/birch|8.1.4","Aspen/birch","8.1.4","mature40-80",0.324,0.676,0.0858,0.4134,0.5007,0.0359
"MN","Elm/ash/cottonwood|8.1.4","Elm/ash/cottonwood","8.1.4","mature40-80",0.4676,0.5324,0.1721,0.319,0.5089,0.0234
"MN","Maple/beech/birch|8.1.4","Maple/beech/birch","8.1.4","mature40-80",0.4092,0.5908,0.0918,0.4544,0.4538,0.0106
"MN","Oak/hickory|8.1.4","Oak/hickory","8.1.4","mature40-80",0.3861,0.6139,0.1332,0.3841,0.4827,0.0067
"MN","Oak/pine|8.1.4","Oak/pine","8.1.4","mature40-80",0.5741,0.4259,0.256,0.227,0.5169,0.3653
"MN","Other eastern softwoods|8.1.4","Other eastern softwoods","8.1.4","mature40-80",0.282,0.718,0.1318,0.3908,0.4774,0.8857
"MN","Spruce/fir|8.1.4","Spruce/fir","8.1.4","mature40-80",0.302,0.698,0.0529,0.4137,0.5334,0.8261
"MN","White/red/jack pine|8.1.4","White/red/jack pine","8.1.4","mature40-80",0.5464,0.4536,0.2389,0.3698,0.3912,0.8207
"MN","Woodland hardwoods|8.1.4","Woodland hardwoods","8.1.4","mature40-80",0.328,0.672,0.091,0.1986,0.7104,0.0102
"MN","Aspen/birch|8.1.5","Aspen/birch","8.1.5","mature40-80",0.351,0.649,0.0749,0.4328,0.4924,0.0137
"MN","Elm/ash/cottonwood|8.1.5","Elm/ash/cottonwood","8.1.5","mature40-80",0.5297,0.4703,0.1646,0.3372,0.4982,0.0048
"MN","Maple/beech/birch|8.1.5","Maple/beech/birch","8.1.5","mature40-80",0.4873,0.5127,0.1516,0.3996,0.4488,0.0042
"MN","Oak/hickory|8.1.5","Oak/hickory","8.1.5","mature40-80",0.4623,0.5377,0.131,0.387,0.482,0.0099
"MN","Oak/pine|8.1.5","Oak/pine","8.1.5","mature40-80",0.0774,0.9226,0.0253,0.346,0.6287,0.4629
"MN","Other eastern softwoods|8.1.5","Other eastern softwoods","8.1.5","mature40-80",0.3736,0.6264,0.1828,0.3119,0.5052,0.6734
"MN","White/red/jack pine|8.1.5","White/red/jack pine","8.1.5","mature40-80",0.739,0.261,0.4396,0.1518,0.4086,0.943
"MN","Woodland hardwoods|8.1.5","Woodland hardwoods","8.1.5","mature40-80",0.3711,0.6289,0.1114,0.1949,0.6937,0
