"state","cell","ft_group","prov_code","ageclass","saw_vol_frac","pulp_vol_frac","saw_bio_frac","pulp_bio_frac","res_bio_frac","sw_frac"
"MN","Elm/ash/cottonwood|9.2.1","Elm/ash/cottonwood","9.2.1","mature40-80",0.4777,0.5223,0.1773,0.3432,0.4795,0
"MN","Maple/beech/birch|9.2.1","Maple/beech/birch","9.2.1","mature40-80",0.1478,0.8522,0.0643,0.3212,0.6145,0
"MN","Oak/hickory|9.2.1","Oak/hickory","9.2.1","mature40-80",0.8041,0.1959,0.2931,0.1002,0.6067,0
"MN","White/red/jack pine|9.2.1","White/red/jack pine","9.2.1","mature40-80",0.8329,0.1671,0.4018,0.2114,0.3868,0.9964
"MN","Aspen/birch|9.2.2","Aspen/birch","9.2.2","mature40-80",0.1924,0.8076,0.0498,0.3804,0.5698,0.0158
"MN","Elm/ash/cottonwood|9.2.2","Elm/ash/cottonwood","9.2.2","mature40-80",0.2671,0.7329,0.0429,0.4209,0.5363,0.0308
"MN","Maple/beech/birch|9.2.2","Maple/beech/birch","9.2.2","mature40-80",0.3953,0.6047,0.0295,0.5453,0.4252,0
"MN","Oak/hickory|9.2.2","Oak/hickory","9.2.2","mature40-80",0.317,0.683,0.0834,0.4023,0.5144,0
"MN","Spruce/fir|9.2.2","Spruce/fir","9.2.2","mature40-80",0.1794,0.8206,0.0212,0.1917,0.7872,1
"MN","Aspen/birch|9.2.3","Aspen/birch","9.2.3","mature40-80",0.1396,0.8604,0.0649,0.3766,0.5585,0
"MN","Elm/ash/cottonwood|9.2.3","Elm/ash/cottonwood","9.2.3","mature40-80",0.4778,0.5222,0.1606,0.3244,0.5149,0.0021
"MN","Maple/beech/birch|9.2.3","Maple/beech/birch","9.2.3","mature40-80",0.4903,0.5097,0.0915,0.4773,0.4312,0.0052
"MN","Oak/hickory|9.2.3","Oak/hickory","9.2.3","mature40-80",0.3918,0.6082,0.1194,0.382,0.4986,0.0564
"MN","Oak/pine|9.2.3","Oak/pine","9.2.3","mature40-80",0.3536,0.6464,0.1598,0.3127,0.5276,0.3994
"MN","Other eastern softwoods|9.2.3","Other eastern softwoods","9.2.3","mature40-80",0.1424,0.8576,0.0455,0.296,0.6585,0.7471
"MN","White/red/jack pine|9.2.3","White/red/jack pine","9.2.3","mature40-80",0.3674,0.6326,0.2044,0.3539,0.4417,0.8644
"MN","Woodland hardwoods|9.2.3","Woodland hardwoods","9.2.3","mature40-80",0.4705,0.5295,0.0797,0.1002,0.82,0
"MN","Aspen/birch|0.0.0","Aspen/birch","0.0.0","old80+",0.3777,0.6223,0.1777,0.3362,0.4861,0.1398
"MN","Maple/beech/birch|0.0.0","Maple/beech/birch","0.0.0","old80+",0.4526,0.5474,0.196,0.2647,0.5392,0.0156
"MN","Spruce/fir|0.0.0","Spruce/fir","0.0.0","old80+",0.7306,0.2694,0.2533,0.2621,0.4846,0.8007
"MN","White/red/jack pine|0.0.0","White/red/jack pine","0.0.0","old80+",0.4709,0.5291,0,0.6414,0.3586,0.6051
"MN","Woodland hardwoods|0.0.0","Woodland hardwoods","0.0.0","old80+",0.2184,0.7816,0.0922,0.2847,0.6231,0.2165
"MN","Aspen/birch|5.2.1","Aspen/birch","5.2.1","old80+",0.5044,0.4956,0.1793,0.3261,0.4946,0.2118
"MN","Elm/ash/cottonwood|5.2.1","Elm/ash/cottonwood","5.2.1","old80+",0.3388,0.6612,0.1198,0.3673,0.5129,0.1275
"MN","Maple/beech/birch|5.2.1","Maple/beech/birch","5.2.1","old80+",0.4586,0.5414,0.1669,0.3661,0.467,0.0559
"MN","Oak/hickory|5.2.1","Oak/hickory","5.2.1","old80+",0.5285,0.4715,0.24,0.285,0.475,0.0311
"MN","Oak/pine|5.2.1","Oak/pine","5.2.1","old80+",0.7048,0.2952,0.3724,0.1917,0.436,0.4428
"MN","Spruce/fir|5.2.1","Spruce/fir","5.2.1","old80+",0.3849,0.6151,0.0955,0.2972,0.6074,0.8541
"MN","White/red/jack pine|5.2.1","White/red/jack pine","5.2.1","old80+",0.7831,0.2169,0.378,0.2295,0.3925,0.7939
"MN","Woodland hardwoods|5.2.1","Woodland hardwoods","5.2.1","old80+",0.4623,0.5377,0.1611,0.2162,0.6226,0.3115
"MN","Aspen/birch|5.2.2","Aspen/birch","5.2.2","old80+",0.4377,0.5623,0.1252,0.3664,0.5084,0.2339
"MN","Elm/ash/cottonwood|5.2.2","Elm/ash/cottonwood","5.2.2","old80+",0.3859,0.6141,0.1385,0.3479,0.5136,0.1589
"MN","Maple/beech/birch|5.2.2","Maple/beech/birch","5.2.2","old80+",0.5154,0.4846,0.1379,0.4044,0.4576,0.052
"MN","Oak/hickory|5.2.2","Oak/hickory","5.2.2","old80+",0.6186,0.3814,0.2564,0.2645,0.4792,0
"MN","Oak/pine|5.2.2","Oak/pine","5.2.2","old80+",0.767,0.233,0.3528,0.1457,0.5016,0.4479
"MN","Spruce/fir|5.2.2","Spruce/fir","5.2.2","old80+",0.301,0.699,0.0659,0.2799,0.6542,0.9257
"MN","White/red/jack pine|5.2.2","White/red/jack pine","5.2.2","old80+",0.7812,0.2188,0.3991,0.2414,0.3595,0.831
"MN","Woodland hardwoods|5.2.2","Woodland hardwoods","5.2.2","old80+",0,1,0,0.1813,0.8187,0
"MN","Aspen/birch|8.1.4","Aspen/birch","8.1.4","old80+",0.4389,0.5611,0.1594,0.3759,0.4647,0.082
"MN","Elm/ash/cottonwood|8.1.4","Elm/ash/cottonwood","8.1.4","old80+",0.4899,0.5101,0.1858,0.3125,0.5017,0.0201
"MN","Maple/beech/birch|8.1.4","Maple/beech/birch","8.1.4","old80+",0.5591,0.4409,0.1895,0.3651,0.4453,0.0065
"MN","Oak/hickory|8.1.4","Oak/hickory","8.1.4","old80+",0.532,0.468,0.2118,0.3196,0.4686,0.0051
"MN","Oak/pine|8.1.4","Oak/pine","8.1.4","old80+",0.6088,0.3912,0.2275,0.1657,0.6068,0.4575
"MN","Other eastern softwoods|8.1.4","Other eastern softwoods","8.1.4","old80+",0.126,0.874,0.065,0.5074,0.4276,0.9051
"MN","Spruce/fir|8.1.4","Spruce/fir","8.1.4","old80+",0.4542,0.5458,0.1149,0.4311,0.454,0.6711
"MN","White/red/jack pine|8.1.4","White/red/jack pine","8.1.4","old80+",0.7623,0.2377,0.3564,0.2776,0.366,0.7186
"MN","Woodland hardwoods|8.1.4","Woodland hardwoods","8.1.4","old80+",0.3107,0.6893,0.0774,0.1993,0.7233,0.0292
"MN","Aspen/birch|8.1.5","Aspen/birch","8.1.5","old80+",0.3985,0.6015,0,0.3929,0.6071,0.2036
"MN","Elm/ash/cottonwood|8.1.5","Elm/ash/cottonwood","8.1.5","old80+",0.6731,0.3269,0.2545,0.2557,0.4898,0
"MN","Maple/beech/birch|8.1.5","Maple/beech/birch","8.1.5","old80+",0.6196,0.3804,0.2106,0.3331,0.4563,0.0138
"MN","Oak/hickory|8.1.5","Oak/hickory","8.1.5","old80+",0.522,0.478,0.1672,0.3663,0.4666,0.0051
"MN","Oak/pine|8.1.5","Oak/pine","8.1.5","old80+",0,1,0,0.2324,0.7676,0.3691
"MN","Other eastern softwoods|8.1.5","Other eastern softwoods","8.1.5","old80+",0.2106,0.7894,0.0532,0.1584,0.7884,0.5073
"MN","Elm/ash/cottonwood|9.2.1","Elm/ash/cottonwood","9.2.1","old80+",0.8312,0.1688,0.4803,0.1279,0.3918,0
"MN","Maple/beech/birch|9.2.1","Maple/beech/birch","9.2.1","old80+",0.5278,0.4722,0.11,0.5184,0.3716,0
"MN","Oak/hickory|9.2.1","Oak/hickory","9.2.1","old80+",0.2012,0.7988,0.0625,0.2744,0.663,0
"MN","White/red/jack pine|9.2.1","White/red/jack pine","9.2.1","old80+",0.7823,0.2177,0.4493,0.1932,0.3574,0.9698
"MN","Aspen/birch|9.2.2","Aspen/birch","9.2.2","old80+",0.2959,0.7041,0.0884,0.3194,0.5923,0.1913
"MN","Elm/ash/cottonwood|9.2.2","Elm/ash/cottonwood","9.2.2","old80+",0.3883,0.6117,0.0931,0.3971,0.5098,0.0015
"MN","Maple/beech/birch|9.2.2","Maple/beech/birch","9.2.2","old80+",0.4422,0.5578,0,0.5935,0.4065,0
"MN","Oak/hickory|9.2.2","Oak/hickory","9.2.2","old80+",0.5235,0.4765,0.2223,0.3188,0.459,0
"MN","Elm/ash/cottonwood|9.2.3","Elm/ash/cottonwood","9.2.3","old80+",0.6391,0.3609,0.2397,0.2556,0.5046,1e-04
"MN","Maple/beech/birch|9.2.3","Maple/beech/birch","9.2.3","old80+",0.5956,0.4044,0.0651,0.521,0.414,0.0044
"MN","Oak/hickory|9.2.3","Oak/hickory","9.2.3","old80+",0.6422,0.3578,0.2351,0.3172,0.4478,0.0058
"MN","Oak/pine|9.2.3","Oak/pine","9.2.3","old80+",0.1851,0.8149,0.0564,0.2733,0.6703,0.3917
"IN","Elm/ash/cottonwood|8.1.6","Elm/ash/cottonwood","8.1.6","young<40",0.4813,0.5187,0.1045,0.3841,0.5115,0.0172
"IN","Exotic softwoods|8.1.6","Exotic softwoods","8.1.6","young<40",0.1893,0.8107,0.0364,0.1806,0.783,0.7001
"IN","Loblolly/shortleaf pine|8.1.6","Loblolly/shortleaf pine","8.1.6","young<40",0.3303,0.6697,0.1501,0.3391,0.5108,0.5125
"IN","Maple/beech/birch|8.1.6","Maple/beech/birch","8.1.6","young<40",0.3238,0.6762,0.0603,0.3959,0.5438,0.0017
"IN","Oak/gum/cypress|8.1.6","Oak/gum/cypress","8.1.6","young<40",0.2193,0.7807,0,0.4874,0.5126,0
"IN","Oak/hickory|8.1.6","Oak/hickory","8.1.6","young<40",0.3834,0.6166,0.0766,0.4048,0.5186,0.005
"IN","Oak/pine|8.1.6","Oak/pine","8.1.6","young<40",0.1105,0.8895,0.0038,0.2258,0.7704,0.4003
"IN","White/red/jack pine|8.1.6","White/red/jack pine","8.1.6","young<40",0.5457,0.4543,0.1569,0.396,0.4472,0.7892
"IN","Woodland hardwoods|8.1.6","Woodland hardwoods","8.1.6","young<40",0.2043,0.7957,0.09,0.4326,0.4773,0.1712
"IN","Maple/beech/birch|8.2.2","Maple/beech/birch","8.2.2","young<40",0.1086,0.8914,0,0.4871,0.5129,0
"IN","Oak/hickory|8.2.2","Oak/hickory","8.2.2","young<40",0.404,0.596,0,0.638,0.362,0
"IN","Aspen/birch|8.2.3","Aspen/birch","8.2.3","young<40",0,1,0,0.3289,0.6711,0
"IN","Elm/ash/cottonwood|8.2.3","Elm/ash/cottonwood","8.2.3","young<40",0.177,0.823,0.0627,0.3895,0.5478,0
"IN","Maple/beech/birch|8.2.3","Maple/beech/birch","8.2.3","young<40",0.1793,0.8207,0,0.3834,0.6166,0.0125
"IN","Oak/hickory|8.2.3","Oak/hickory","8.2.3","young<40",0.2407,0.7593,0.0311,0.4054,0.5635,0.024
"IN","Oak/pine|8.2.3","Oak/pine","8.2.3","young<40",0.2098,0.7902,0,0.5689,0.4311,0.1404
"IN","White/red/jack pine|8.2.3","White/red/jack pine","8.2.3","young<40",0,1,0,0.2061,0.7939,0.2158
"IN","Woodland hardwoods|8.2.3","Woodland hardwoods","8.2.3","young<40",0,1,0,0.5756,0.4244,0
"IN","Aspen/birch|8.2.4","Aspen/birch","8.2.4","young<40",0.7031,0.2969,0.4852,0.208,0.3068,0.3462
"IN","Elm/ash/cottonwood|8.2.4","Elm/ash/cottonwood","8.2.4","young<40",0.4487,0.5513,0.116,0.3817,0.5023,0.0051
"IN","Exotic softwoods|8.2.4","Exotic softwoods","8.2.4","young<40",0,1,0,0.1733,0.8267,0.6514
"IN","Loblolly/shortleaf pine|8.2.4","Loblolly/shortleaf pine","8.2.4","young<40",0.4291,0.5709,0,0.5795,0.4205,0.6584
"IN","Maple/beech/birch|8.2.4","Maple/beech/birch","8.2.4","young<40",0.4464,0.5536,0.0143,0.4703,0.5154,0.0018
"IN","Oak/gum/cypress|8.2.4","Oak/gum/cypress","8.2.4","young<40",0.2603,0.7397,0.0887,0.3485,0.5628,0.0327
"IN","Oak/hickory|8.2.4","Oak/hickory","8.2.4","young<40",0.458,0.542,0.1735,0.3229,0.5036,0.0181
"IN","Oak/pine|8.2.4","Oak/pine","8.2.4","young<40",0.3543,0.6457,0.098,0.3836,0.5184,0.2787
"IN","Other eastern softwoods|8.2.4","Other eastern softwoods","8.2.4","young<40",0.1934,0.8066,0.0409,0.3713,0.5878,0.6231
"IN","White/red/jack pine|8.2.4","White/red/jack pine","8.2.4","young<40",0.5805,0.4195,0.2093,0.3777,0.413,0.615
"IN","Elm/ash/cottonwood|8.3.2","Elm/ash/cottonwood","8.3.2","young<40",0.4767,0.5233,0.1195,0.3908,0.4897,0.0203
"IN","Loblolly/shortleaf pine|8.3.2","Loblolly/shortleaf pine","8.3.2","young<40",0.3538,0.6462,0.0751,0.3101,0.6148,0.4581
"IN","Maple/beech/birch|8.3.2","Maple/beech/birch","8.3.2","young<40",0.4803,0.5197,0.0749,0.4103,0.5148,0.0276
"IN","Oak/gum/cypress|8.3.2","Oak/gum/cypress","8.3.2","young<40",0.3921,0.6079,0.1046,0.3038,0.5917,4e-04
"IN","Oak/hickory|8.3.2","Oak/hickory","8.3.2","young<40",0.502,0.498,0.1765,0.3103,0.5132,0.0044
"IN","Oak/pine|8.3.2","Oak/pine","8.3.2","young<40",0.4297,0.5703,0.0744,0.5276,0.398,0.3664
"IN","White/red/jack pine|8.3.2","White/red/jack pine","8.3.2","young<40",0.464,0.536,0,0.5639,0.4361,0.5764
"IN","Aspen/birch|8.3.3","Aspen/birch","8.3.3","young<40",NA,NA,0,0,1,0
"IN","Elm/ash/cottonwood|8.3.3","Elm/ash/cottonwood","8.3.3","young<40",0.5195,0.4805,0.0829,0.4063,0.5108,0.0256
"IN","Loblolly/shortleaf pine|8.3.3","Loblolly/shortleaf pine","8.3.3","young<40",0.4281,0.5719,0,0.4691,0.5309,0.592
"IN","Maple/beech/birch|8.3.3","Maple/beech/birch","8.3.3","young<40",0.4383,0.5617,0.0281,0.4783,0.4936,0.0259
"IN","Oak/gum/cypress|8.3.3","Oak/gum/cypress","8.3.3","young<40",0.6625,0.3375,0.2919,0.2081,0.4999,0.0109
"IN","Oak/hickory|8.3.3","Oak/hickory","8.3.3","young<40",0.5035,0.4965,0.1316,0.3509,0.5176,0.0276
"IN","Oak/pine|8.3.3","Oak/pine","8.3.3","young<40",0.4214,0.5786,0.0807,0.4014,0.5179,0.3213
"IN","Other eastern softwoods|8.3.3","Other eastern softwoods","8.3.3","young<40",0.2753,0.7247,0.0565,0.2709,0.6726,0.6613
"IN","White/red/jack pine|8.3.3","White/red/jack pine","8.3.3","young<40",0.5708,0.4292,0.0868,0.4078,0.5054,0.624
"IN","Woodland hardwoods|8.3.3","Woodland hardwoods","8.3.3","young<40",0.7077,0.2923,0.4504,0.1758,0.3738,0
"IN","Elm/ash/cottonwood|8.1.6","Elm/ash/cottonwood","8.1.6","mature40-80",0.6918,0.3082,0.3013,0.2526,0.446,0.0029
"IN","Maple/beech/birch|8.1.6","Maple/beech/birch","8.1.6","mature40-80",0.5703,0.4297,0.1204,0.4712,0.4083,7e-04
"IN","Oak/gum/cypress|8.1.6","Oak/gum/cypress","8.1.6","mature40-80",0.6417,0.3583,0.088,0.4755,0.4365,0
"IN","Oak/hickory|8.1.6","Oak/hickory","8.1.6","mature40-80",0.6584,0.3416,0.3189,0.2474,0.4336,0.0026
"IN","Oak/pine|8.1.6","Oak/pine","8.1.6","mature40-80",0.7601,0.2399,0.4309,0.1824,0.3867,0.255
"IN","White/red/jack pine|8.1.6","White/red/jack pine","8.1.6","mature40-80",0.7735,0.2265,0.5304,0.1578,0.3118,0.8016
"IN","Woodland hardwoods|8.1.6","Woodland hardwoods","8.1.6","mature40-80",0.3184,0.6816,0.144,0.3786,0.4774,0
"IN","Elm/ash/cottonwood|8.2.2","Elm/ash/cottonwood","8.2.2","mature40-80",0.2935,0.7065,0,0.4671,0.5329,0
"IN","Maple/beech/birch|8.2.2","Maple/beech/birch","8.2.2","mature40-80",0.4439,0.5561,0,0.5271,0.4729,0
"IN","Oak/hickory|8.2.2","Oak/hickory","8.2.2","mature40-80",0.5668,0.4332,0.2145,0.2576,0.5278,0
"IN","Elm/ash/cottonwood|8.2.3","Elm/ash/cottonwood","8.2.3","mature40-80",0.5282,0.4718,0.1492,0.4325,0.4184,0
"IN","Loblolly/shortleaf pine|8.2.3","Loblolly/shortleaf pine","8.2.3","mature40-80",0.3371,0.6629,0.1422,0.3246,0.5332,0.5515
"IN","Maple/beech/birch|8.2.3","Maple/beech/birch","8.2.3","mature40-80",0.4868,0.5132,0,0.5157,0.4843,0
"IN","Oak/gum/cypress|8.2.3","Oak/gum/cypress","8.2.3","mature40-80",0.7393,0.2607,0.0978,0.4662,0.436,0
"IN","Oak/hickory|8.2.3","Oak/hickory","8.2.3","mature40-80",0.4709,0.5291,0.1928,0.3394,0.4678,8e-04
"IN","Elm/ash/cottonwood|8.2.4","Elm/ash/cottonwood","8.2.4","mature40-80",0.661,0.339,0.2686,0.3037,0.4277,0.0084
"IN","Loblolly/shortleaf pine|8.2.4","Loblolly/shortleaf pine","8.2.4","mature40-80",0.6945,0.3055,0.075,0.5182,0.4069,0.5154
"IN","Maple/beech/birch|8.2.4","Maple/beech/birch","8.2.4","mature40-80",0.5965,0.4035,0.1234,0.4678,0.4088,0.0018
"IN","Oak/gum/cypress|8.2.4","Oak/gum/cypress","8.2.4","mature40-80",0.6265,0.3735,0.2402,0.3412,0.4186,0.002
"IN","Oak/hickory|8.2.4","Oak/hickory","8.2.4","mature40-80",0.644,0.356,0.295,0.2785,0.4266,0.009
"IN","Oak/pine|8.2.4","Oak/pine","8.2.4","mature40-80",0.5905,0.4095,0.2303,0.3096,0.46,0.2615
"IN","Other eastern softwoods|8.2.4","Other eastern softwoods","8.2.4","mature40-80",0.6072,0.3928,0.2272,0.1339,0.6389,0.5662
"IN","White/red/jack pine|8.2.4","White/red/jack pine","8.2.4","mature40-80",0.7755,0.2245,0.3862,0.24,0.3738,0.6601
"IN","Woodland hardwoods|8.2.4","Woodland hardwoods","8.2.4","mature40-80",0.5321,0.4679,0.2855,0.3186,0.3959,0
"IN","Elm/ash/cottonwood|8.3.2","Elm/ash/cottonwood","8.3.2","mature40-80",0.6428,0.3572,0.2342,0.3488,0.4171,0.0284
"IN","Loblolly/shortleaf pine|8.3.2","Loblolly/shortleaf pine","8.3.2","mature40-80",0.6269,0.3731,0.2403,0.4024,0.3573,0.5285
"IN","Maple/beech/birch|8.3.2","Maple/beech/birch","8.3.2","mature40-80",0.6161,0.3839,0.1077,0.4792,0.4131,0.0017
"IN","Oak/gum/cypress|8.3.2","Oak/gum/cypress","8.3.2","mature40-80",0.6672,0.3328,0.2398,0.3628,0.3974,0.012
"IN","Oak/hickory|8.3.2","Oak/hickory","8.3.2","mature40-80",0.6571,0.3429,0.2834,0.289,0.4276,0.0067
"IN","Oak/pine|8.3.2","Oak/pine","8.3.2","mature40-80",0.7874,0.2126,0.4879,0.1799,0.3322,0.3812
"IN","White/red/jack pine|8.3.2","White/red/jack pine","8.3.2","mature40-80",0.738,0.262,0.391,0.2529,0.3561,0.6565
"IN","Aspen/birch|8.3.3","Aspen/birch","8.3.3","mature40-80",0.6088,0.3912,0,0.6497,0.3503,0
"IN","Elm/ash/cottonwood|8.3.3","Elm/ash/cottonwood","8.3.3","mature40-80",0.6098,0.3902,0.1809,0.4089,0.4102,0.0057
"IN","Loblolly/shortleaf pine|8.3.3","Loblolly/shortleaf pine","8.3.3","mature40-80",0.7318,0.2682,0.3587,0.3079,0.3334,0.5661
"IN","Maple/beech/birch|8.3.3","Maple/beech/birch","8.3.3","mature40-80",0.6272,0.3728,0.1203,0.48,0.3997,0.0152
"IN","Oak/gum/cypress|8.3.3","Oak/gum/cypress","8.3.3","mature40-80",0.7722,0.2278,0.4564,0.1255,0.4181,0
"IN","Oak/hickory|8.3.3","Oak/hickory","8.3.3","mature40-80",0.6692,0.3308,0.2825,0.2984,0.4191,0.0195
"IN","Oak/pine|8.3.3","Oak/pine","8.3.3","mature40-80",0.6244,0.3756,0.2581,0.3225,0.4194,0.3388
"IN","Other eastern softwoods|8.3.3","Other eastern softwoods","8.3.3","mature40-80",0.3698,0.6302,0.1501,0.3877,0.4623,0.5427
"IN","White/red/jack pine|8.3.3","White/red/jack pine","8.3.3","mature40-80",0.4646,0.5354,0.2529,0.3955,0.3516,0.7187
"IN","Elm/ash/cottonwood|8.1.6","Elm/ash/cottonwood","8.1.6","old80+",0.5821,0.4179,0.1226,0.4961,0.3813,0
"IN","Maple/beech/birch|8.1.6","Maple/beech/birch","8.1.6","old80+",0.6137,0.3863,0,0.5993,0.4007,0
"IN","Oak/gum/cypress|8.1.6","Oak/gum/cypress","8.1.6","old80+",0.4548,0.5452,0,0.659,0.341,0
"IN","Oak/hickory|8.1.6","Oak/hickory","8.1.6","old80+",0.741,0.259,0.3389,0.2338,0.4272,0
"IN","Elm/ash/cottonwood|8.2.2","Elm/ash/cottonwood","8.2.2","old80+",0.6513,0.3487,0,0.6123,0.3877,0
"IN","Maple/beech/birch|8.2.2","Maple/beech/birch","8.2.2","old80+",0.6402,0.3598,0,0.6609,0.3391,0
"IN","Oak/hickory|8.2.2","Oak/hickory","8.2.2","old80+",0.5942,0.4058,0.1726,0.3046,0.5228,0
"IN","Oak/hickory|8.2.3","Oak/hickory","8.2.3","old80+",0.6785,0.3215,0.2885,0.2765,0.435,0
"IN","Elm/ash/cottonwood|8.2.4","Elm/ash/cottonwood","8.2.4","old80+",0.735,0.265,0.3361,0.226,0.4379,0
"IN","Maple/beech/birch|8.2.4","Maple/beech/birch","8.2.4","old80+",0.635,0.365,0.1672,0.4287,0.404,4e-04
"IN","Oak/gum/cypress|8.2.4","Oak/gum/cypress","8.2.4","old80+",0.7085,0.2915,0.2189,0.3729,0.4081,9e-04
"IN","Oak/hickory|8.2.4","Oak/hickory","8.2.4","old80+",0.754,0.246,0.3334,0.2417,0.4249,0.0032
"IN","Elm/ash/cottonwood|8.3.2","Elm/ash/cottonwood","8.3.2","old80+",0.8227,0.1773,0.3622,0.2189,0.4189,0.0153
"IN","Maple/beech/birch|8.3.2","Maple/beech/birch","8.3.2","old80+",0.7125,0.2875,0.2162,0.3566,0.4272,0
"IN","Oak/gum/cypress|8.3.2","Oak/gum/cypress","8.3.2","old80+",0.7657,0.2343,0.3178,0.295,0.3872,0
"IN","Oak/hickory|8.3.2","Oak/hickory","8.3.2","old80+",0.7563,0.2437,0.3352,0.2515,0.4133,0
"IN","White/red/jack pine|8.3.2","White/red/jack pine","8.3.2","old80+",0.6474,0.3526,0.4308,0.233,0.3362,0.632
"IN","Elm/ash/cottonwood|8.3.3","Elm/ash/cottonwood","8.3.3","old80+",0.7719,0.2281,0.4413,0.2045,0.3542,0.0068
"IN","Loblolly/shortleaf pine|8.3.3","Loblolly/shortleaf pine","8.3.3","old80+",0.7708,0.2292,0.4716,0.1782,0.3503,0.4687
"IN","Maple/beech/birch|8.3.3","Maple/beech/birch","8.3.3","old80+",0.689,0.311,0.208,0.3965,0.3955,0.0058
"IN","Oak/hickory|8.3.3","Oak/hickory","8.3.3","old80+",0.7484,0.2516,0.3495,0.2393,0.4112,0.0099
